secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,ss_flag,root,suffix,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,issuer,div_convention,exercise_style,am_set_flag,option_price,K,days_to_expiration,spindx,S,r,q
108105,20/9/07,SXY.VM,0,20/10/07,20070920,P,1365000,3.8,5.2,1100,472,0.288018,-0.079422,0.00122,62.17069,-112.6805,32812055,1,0,SXY,VM,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,4.5,1365,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXY.VN,0,20/10/07,20070920,P,1370000,4.1,4.7,1156,869,0.279052,-0.080103,0.001267,62.57311,-109.7522,32807716,1,0,SXY,VN,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,4.4,1370,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXY.VO,0,20/10/07,20070920,P,1375000,4.2,6,4476,77243,0.282315,-0.089718,0.001364,68.12309,-120.7994,32723660,1,0,SXY,VO,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,5.1,1375,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXY.VP,0,20/10/07,20070920,P,1380000,4.5,5.4,5706,3295,0.272585,-0.090194,0.001418,68.39121,-116.9406,32807717,1,0,SXY,VP,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,4.95,1380,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXY.VQ,0,20/10/07,20070920,P,1385000,4.9,5.7,456,457,0.270011,-0.096242,0.001502,71.75066,-121.3979,32812056,1,0,SXY,VQ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,5.3,1385,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXY.VR,0,20/10/07,20070920,P,1390000,5.2,7,30,1054,0.273003,-0.107085,0.001605,77.54948,-132.5558,32807718,1,0,SXY,VR,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,6.1,1390,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXY.VS,0,20/10/07,20070920,P,1395000,5.6,6.4,145,451,0.263896,-0.108726,0.001679,78.40343,-129.348,32812057,1,0,SXY,VS,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,6,1395,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXY.VT,0,20/10/07,20070920,P,1300000,1.7,1.9,28144,76744,0.318292,-0.033155,0.000552,31.07921,-62.7982,32723661,1,0,SXY,VT,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,1.8,1300,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VB,0,20/10/07,20070920,P,1410000,7,8.5,1563,9232,0.260361,-0.135487,0.001986,91.51115,-148.4155,32760138,1,0,SXZ,VB,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,7.75,1410,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VC,0,20/10/07,20070920,P,1415000,7.5,8.8,10,5398,0.256323,-0.142946,0.002093,94.90884,-151.3061,32812059,1,0,SXZ,VC,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,8.15,1415,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VD,0,20/10/07,20070920,P,1420000,8,9.8,15,2563,0.255556,-0.15378,0.002204,99.66039,-158.1895,32808814,1,0,SXZ,VD,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,8.9,1420,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VE,0,20/10/07,20070920,P,1425000,9,9.5,8173,77789,0.250394,-0.161268,0.002321,102.8219,-159.62,32723666,1,0,SXZ,VE,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,9.25,1425,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VF,0,20/10/07,20070920,P,1430000,8.8,10.5,191,11966,0.245488,-0.169501,0.002445,106.1866,-161.3017,32759238,1,0,SXZ,VF,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,9.65,1430,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VG,0,20/10/07,20070920,P,1435000,9.4,11.8,5,3267,0.245319,-0.182625,0.002564,111.3179,-168.713,32759239,1,0,SXZ,VG,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,10.6,1435,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VH,0,20/10/07,20070920,P,1440000,10.1,12.5,236,19840,0.24239,-0.193867,0.002693,115.4952,-172.6134,32759240,1,0,SXZ,VH,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,11.3,1440,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VI,0,20/10/07,20070919,P,1445000,10.8,13.2,0,1052,0.239063,-0.2054,0.002827,119.5794,-175.8855,32759241,1,0,SXZ,VI,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,12,1445,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VJ,0,20/10/07,20070920,P,1450000,11.5,13.2,8298,130303,0.232512,-0.214713,0.002983,122.7336,-175.096,32723667,1,0,SXZ,VJ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,12.35,1450,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VK,0,20/10/07,20070919,P,1455000,12.3,14.7,0,3742,0.232054,-0.230234,0.00311,127.7136,-181.4607,100433501,1,0,SXZ,VK,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,13.5,1455,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VL,0,20/10/07,20070920,P,1460000,13.1,15.5,2709,8021,0.228341,-0.243587,0.00326,131.7305,-183.6687,32762748,1,0,SXZ,VL,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,14.3,1460,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VM,0,20/10/07,20070920,P,1465000,14,16,80,1369,0.223486,-0.256775,0.003426,135.4626,-184.2693,32762749,1,0,SXZ,VM,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,15,1465,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VN,0,20/10/07,20070920,P,1470000,14.9,17,1410,12173,0.220063,-0.272045,0.003583,139.5002,-186.2596,32762750,1,0,SXZ,VN,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,15.95,1470,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VO,0,20/10/07,20070920,P,1475000,15.9,17.5,10295,53355,0.214786,-0.28672,0.003765,143.1018,-185.7626,32723668,1,0,SXZ,VO,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,16.7,1475,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VP,0,20/10/07,20070920,P,1480000,16.9,19,1906,11709,0.212525,-0.304714,0.003913,147.155,-188.3437,100433502,1,0,SXZ,VP,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,17.95,1480,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VQ,0,20/10/07,20070920,P,1485000,18.1,20.5,71,5903,0.210368,-0.323592,0.004056,150.9888,-190.5592,32746319,1,0,SXZ,VQ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,19.3,1485,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VR,0,20/10/07,20070920,P,1490000,19.2,21.8,289,8563,0.206661,-0.342316,0.004222,154.3786,-190.5192,32806124,1,0,SXZ,VR,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,20.5,1490,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VS,0,20/10/07,20070920,P,1495000,20.4,23,28,1408,0.20242,-0.361767,0.004397,157.4745,-189.3446,32801348,1,0,SXZ,VS,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,21.7,1495,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SXZ.VT,0,20/10/07,20070920,P,1400000,6.1,7.4,3565,111933,0.265229,-0.119235,0.001784,83.72928,-138.6954,32723669,1,0,SXZ,VT,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,6.75,1400,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SZP.VB,0,20/10/07,20070920,P,1210000,0.05,1.05,50,7696,0.365661,-0.010195,0.000176,11.39978,-26.65355,32754865,1,0,SZP,VB,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.55,1210,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SZP.VD,0,20/10/07,20070920,P,1220000,0.15,1.15,8000,9255,0.362139,-0.011954,0.000204,13.09199,-30.29679,32754866,1,0,SZP,VD,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.65,1220,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SZP.VE,0,20/10/07,20070919,P,1225000,0.2,1.2,0,34841,0.359936,-0.012848,0.000219,13.93542,-32.04226,32723786,1,0,SZP,VE,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.7,1225,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SZP.VF,0,20/10/07,20070919,P,1230000,0.25,0.95,0,3542,0.346576,-0.011587,0.000208,12.74275,-28.20004,32754867,1,0,SZP,VF,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.6,1230,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SZP.VJ,0,20/10/07,20070920,P,1250000,0.6,1,2272,53217,0.33693,-0.015386,0.000273,16.27817,-34.97094,32723787,1,0,SZP,VJ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.8,1250,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SZP.VL,0,20/10/07,20070920,P,1260000,0.6,1.6,350,3496,0.341195,-0.020187,0.00034,20.52367,-44.6197,32806733,1,0,SZP,VL,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,1.1,1260,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SZP.VN,0,20/10/07,20070919,P,1270000,0.8,1.75,0,1823,0.336847,-0.023273,0.000388,23.1439,-49.63437,32806734,1,0,SZP,VN,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,1.275,1270,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SZP.VO,0,20/10/07,20070920,P,1275000,1,1.35,20993,34931,0.326256,-0.022293,0.000387,22.32032,-46.3374,32723788,1,0,SZP,VO,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,1.175,1275,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SZP.VP,0,20/10/07,20070920,P,1280000,0.95,1.95,5501,1244,0.33147,-0.026448,0.000439,25.76424,-54.32357,32806735,1,0,SZP,VP,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,1.45,1280,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SZP.VR,0,20/10/07,20070920,P,1290000,1.15,2.15,5,1981,0.326119,-0.030061,0.000497,28.66255,-59.40241,32806736,1,0,SZP,VR,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,1.65,1290,30,1518.75,1518.75,0.05095801,0.02034829
108105,20/9/07,SZP.VT,0,20/10/07,20070920,P,1200000,0.55,0.6,3457,26912,0.379534,-0.01025,0.000171,11.45342,-27.81306,32723789,1,0,SZP,VT,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.575,1200,30,1518.75,1518.75,0.05095801,0.02034829
108105,18/10/07,SPB.KA,0,17/11/07,20071018,C,1605000,3.5,5,105,2542,0.132604,0.147892,0.004081,98.46659,-91.58199,32867415,1,0,SPB,KA,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,4.25,1605,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KB,0,17/11/07,20071018,C,1610000,2.7,4,13,3038,0.129789,0.123958,0.003695,87.25341,-79.25229,32867416,1,0,SPB,KB,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,3.35,1610,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KC,0,17/11/07,20071018,C,1615000,2,3,2006,3940,0.125771,0.099853,0.003266,74.74671,-65.66678,32863745,1,0,SPB,KC,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,2.5,1615,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KD,0,17/11/07,20071018,C,1620000,1.8,2.65,1906,4422,0.128103,0.089229,0.002952,68.79818,-61.36915,32808782,1,0,SPB,KD,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,2.225,1620,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KE,0,17/11/07,20071018,C,1625000,1.15,1.8,671,32272,0.121791,0.06574,0.002461,54.54169,-46.19662,32790204,1,0,SPB,KE,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,1.475,1625,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KF,0,17/11/07,20071018,C,1630000,1.3,1.5,916,15145,0.12595,0.06112,0.002249,51.53487,-45.00142,32808783,1,0,SPB,KF,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,1.4,1630,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KG,0,17/11/07,20071018,C,1635000,0.6,1.55,695,4064,0.124488,0.049188,0.001916,43.40797,-37.39274,32862359,1,0,SPB,KG,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,1.075,1635,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KH,0,17/11/07,20071018,C,1640000,0.55,1.35,43,2654,0.126657,0.043548,0.001708,39.36445,-34.41924,32808784,1,0,SPB,KH,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.95,1640,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KI,0,17/11/07,20071018,C,1645000,0.5,1.2,346,1997,0.129057,0.038899,0.00153,35.92229,-31.93438,32846181,1,0,SPB,KI,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.85,1645,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KJ,0,17/11/07,20071018,C,1650000,0.4,0.7,2468,36099,0.124332,0.027428,0.00119,26.93145,-23.03805,32790205,1,0,SPB,KJ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.55,1650,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KK,0,17/11/07,20071017,C,1655000,0.05,0.6,0,1321,0.118974,0.017875,0.000867,18.7667,-15.3452,32846182,1,0,SPB,KK,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.325,1655,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KL,0,17/11/07,20071018,C,1660000,0.2,0.4,5,2113,0.121931,0.016285,0.000781,17.32982,-14.49425,32808785,1,0,SPB,KL,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.3,1660,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KM,0,17/11/07,20071017,C,1665000,0,1,0,1668,0.136158,0.023288,0.000948,23.48199,-21.86796,32846183,1,0,SPB,KM,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.5,1665,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KN,0,17/11/07,20071017,C,1670000,0,0.85,0,1889,0.137221,0.020021,0.000828,20.66666,-19.36861,32808786,1,0,SPB,KN,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.425,1670,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KO,0,17/11/07,20071018,C,1675000,0,0.5,254,6651,0.131401,0.012941,0.000595,14.21969,-12.75145,32790206,1,0,SPB,KO,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.25,1675,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KP,0,17/11/07,20071017,C,1680000,0,1,0,1069,0.149569,0.021449,0.000805,21.90823,-22.30311,32808787,1,0,SPB,KP,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.5,1680,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KQ,0,17/11/07,20071017,C,1685000,0,1,0,1034,0.153973,0.020911,0.000765,21.44213,-22.43977,32863746,1,0,SPB,KQ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.5,1685,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KR,0,17/11/07,20071017,C,1690000,0,1,0,1007,0.158345,0.020404,0.000729,21.00107,-22.57264,32868203,1,0,SPB,KR,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.5,1690,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KS,0,17/11/07,20071017,C,1695000,0,1,0,998,0.162686,0.019926,0.000695,20.58298,-22.70192,32868204,1,0,SPB,KS,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.5,1695,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPB.KT,0,17/11/07,20071018,C,1600000,4.5,6,6923,48518,0.134964,0.172792,0.004439,109.0074,-103.4459,32790207,1,0,SPB,KT,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,5.25,1600,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPQ.WJ,0,17/11/07,20071017,P,1050000,0,0.1,0,10003,0.455224,-0.000906,1.60E-05,1.311657,-3.848276,32804626,1,0,SPQ,WJ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.05,1050,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPQ.WT,0,17/11/07,20071017,P,1000000,0,0.05,0,27169,0.481718,-0.000449,8.00E-06,0.686075,-2.132537,32804627,1,0,SPQ,WT,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.025,1000,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPT.WD,0,17/11/07,20071017,P,1120000,0,1,0,5140,0.485533,-0.007083,9.50E-05,8.397241,-26.22843,32808803,1,0,SPT,WD,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.5,1120,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPT.WF,0,17/11/07,20071017,P,1130000,0,1,0,4241,0.473446,-0.007253,0.0001,8.575265,-26.10855,32808804,1,0,SPT,WF,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.5,1130,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPT.WH,0,17/11/07,20071017,P,1140000,0,1,0,4210,0.461444,-0.007431,0.000104,8.760098,-25.98562,32808805,1,0,SPT,WH,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.5,1140,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPT.WJ,0,17/11/07,20071017,P,1150000,0,0.45,0,4435,0.409784,-0.004018,6.80E-05,5.073251,-13.35702,32808806,1,0,SPT,WJ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.225,1150,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPT.WL,0,17/11/07,20071017,P,1160000,0,1,0,4162,0.437686,-0.007809,0.000115,9.152013,-25.72998,32808807,1,0,SPT,WL,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.5,1160,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPT.WN,0,17/11/07,20071017,P,1170000,0,1,0,3171,0.425924,-0.008012,0.000121,9.360114,-25.59696,32808808,1,0,SPT,WN,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.5,1170,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPT.WO,0,17/11/07,20071017,P,1175000,0,1,0,2012,0.420072,-0.008116,0.000124,9.46744,-25.52904,32859208,1,0,SPT,WO,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.5,1175,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPT.WP,0,17/11/07,20071017,P,1180000,0,1,0,3075,0.414238,-0.008223,0.000127,9.57706,-25.46018,32808809,1,0,SPT,WP,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.5,1180,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPT.WR,0,17/11/07,20071017,P,1190000,0,1,0,3882,0.402625,-0.008445,0.000134,9.803513,-25.31951,32808810,1,0,SPT,WR,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.5,1190,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPT.WT,0,17/11/07,20071017,P,1100000,0,0.15,0,13940,0.418382,-0.001432,2.60E-05,1.994826,-5.371212,32804629,1,0,SPT,WT,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.075,1100,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SPX.WT,0,17/11/07,20071001,P,800000,0,0.05,0,54,0.713233,-0.000306,4.00E-06,0.480556,-2.218875,32817990,1,0,SPX,WT,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.025,800,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SVP.KT,0,17/11/07,20071017,C,1700000,0,1,0,5745,0.166998,0.019474,0.000664,20.18601,-22.82781,32863757,1,0,SVP,KT,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.5,1700,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SVP.KZ,0,17/11/07,20071017,C,1800000,0,1,0,9868,0.247982,0.01376,0.000332,14.99363,-24.83179,32817995,1,0,SVP,KZ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,0.5,1800,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SXM.KI,0,17/11/07,20071018,C,1545000,25.7,27.7,858,11512,0.161293,0.499748,0.005789,169.896,-199.8764,32819125,1,0,SXM,KI,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,26.7,1545,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SXM.KJ,0,17/11/07,20071018,C,1550000,23.7,25,46126,70403,0.16119,0.470936,0.005778,169.4685,-198.1286,32790945,1,0,SXM,KJ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,24.35,1550,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SXM.KK,0,17/11/07,20071018,C,1555000,20.3,22.3,2163,3513,0.156074,0.439957,0.005916,168.0138,-189.7499,32846953,1,0,SXM,KK,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,21.3,1555,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SXM.KL,0,17/11/07,20071018,C,1560000,17.9,19.9,40,18255,0.153889,0.409424,0.005913,165.5627,-183.6381,32846954,1,0,SXM,KL,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,18.9,1560,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SXM.KM,0,17/11/07,20071018,C,1565000,15.6,17.6,135,3437,0.151355,0.378364,0.005883,162.0173,-176.1157,32846955,1,0,SXM,KM,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,16.6,1565,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SXM.KN,0,17/11/07,20071018,C,1570000,13.5,15.5,913,4357,0.149059,0.347403,0.005804,157.4042,-167.9144,32846956,1,0,SXM,KN,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,14.5,1570,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SXM.KO,0,17/11/07,20071018,C,1575000,11.5,13.5,5464,29803,0.146353,0.316082,0.005693,151.6091,-158.2937,32790946,1,0,SXM,KO,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,12.5,1575,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SXM.KP,0,17/11/07,20071018,C,1580000,9.7,11.2,347,4403,0.142133,0.282826,0.005575,144.165,-145.8267,32867452,1,0,SXM,KP,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,10.45,1580,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SXM.KQ,0,17/11/07,20071018,C,1585000,8.6,10.1,1785,1543,0.143445,0.258385,0.00528,137.8075,-140.0641,32867453,1,0,SXM,KQ,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,9.35,1585,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SXM.KR,0,17/11/07,20071018,C,1590000,6.7,8,129,8155,0.136959,0.222507,0.005098,127.0334,-123.0987,32867454,1,0,SXM,KR,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,7.35,1590,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SXM.KS,0,17/11/07,20071018,C,1595000,5.4,7.4,13,1826,0.137347,0.199342,0.004766,119.1059,-115.3225,32867455,1,0,SXM,KS,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,6.4,1595,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SXM.WA,0,17/11/07,20071018,P,1505000,15.9,17.9,30,9626,0.194125,-0.308971,0.00425,150.1311,-175.1233,32846959,1,0,SXM,WA,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,16.9,1505,30,1540.08,1540.08,0.04951731,0.02108035
108105,18/10/07,SXM.WB,0,17/11/07,20071018,P,1510000,17.1,19.1,378,5933,0.19093,-0.32869,0.004435,154.081,-175.9588,32846960,1,0,SXM,WB,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,1,18.1,1510,30,1540.08,1540.08,0.04951731,0.02108035
